[2026-04-03 17:59:37] IP=172.18.0.1 PUERTO=42198 | RX=CONEXION_ESTABLECIDA | TX=-
[2026-04-04 18:21:52] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 31.2000 VIBRACION_ALTA (31.20 > 8.0)

[2026-04-04 18:21:52] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 31.20 | TX=OK DATA_RECEIVED

[2026-04-04 18:21:52] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 20.76 | TX=OK DATA_RECEIVED

[2026-04-04 18:21:52] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 1.57 | TX=OK DATA_RECEIVED

[2026-04-04 18:21:57] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 21.54 | TX=OK DATA_RECEIVED

[2026-04-04 18:21:57] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 223.11 | TX=OK DATA_RECEIVED

[2026-04-04 18:21:57] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 30.4000 VIBRACION_ALTA (30.40 > 8.0)

[2026-04-04 18:21:57] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 30.40 | TX=OK DATA_RECEIVED

[2026-04-04 18:21:57] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 23.87 | TX=OK DATA_RECEIVED

[2026-04-04 18:21:57] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 3.07 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:01] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 15.03 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:01] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 134.91 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:01] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 31.5000 VIBRACION_ALTA (31.50 > 8.0)

[2026-04-04 18:22:01] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 31.50 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:01] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 26.12 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:01] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 4.13 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:06] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 21.18 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:06] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 269.81 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:06] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 21.9000 VIBRACION_ALTA (21.90 > 8.0)

[2026-04-04 18:22:06] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 21.90 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:06] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 20.42 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:06] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 4.3 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:10] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 22.26 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:10] IP=172.18.0.4 PUERTO=50808 | RX=anomalia detectada | TX=ALERT py-energy-01 energy 553.0900 CONSUMO_ALTO (553.1 > 500.0)

[2026-04-04 18:22:10] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 553.09 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:10] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 24.9000 VIBRACION_ALTA (24.90 > 8.0)

[2026-04-04 18:22:10] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 24.90 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:10] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 22.82 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:11] IP=172.18.0.7 PUERTO=40550 | RX=anomalia detectada | TX=ALERT py-vib-01 vibration 14.3000 VIBRACION_ALTA (14.30 > 8.0)

[2026-04-04 18:22:11] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 14.3 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:15] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 32.33 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:15] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 204.62 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:15] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 20.7000 VIBRACION_ALTA (20.70 > 8.0)

[2026-04-04 18:22:15] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 20.70 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:15] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 34.58 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:15] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 2.26 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:20] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 33.56 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:20] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 266.67 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:20] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 29.8000 VIBRACION_ALTA (29.80 > 8.0)

[2026-04-04 18:22:20] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 29.80 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:20] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 26.83 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:27] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 2.04 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:24] IP=172.18.0.5 PUERTO=36942 | RX=anomalia detectada | TX=ALERT py-temp-02 temperature 47.1300 TEMPERATURA_ALTA (47.1 > 40.0)

[2026-04-04 18:22:24] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 47.13 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:24] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 379.81 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:25] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 24.8000 VIBRACION_ALTA (24.80 > 8.0)

[2026-04-04 18:22:25] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 24.80 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:25] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 29.04 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:25] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 3.5 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:36] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 35.0 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:36] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 387.55 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:36] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 22.0000 VIBRACION_ALTA (22.00 > 8.0)

[2026-04-04 18:22:36] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 22.00 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:36] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 3.34 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:36] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 29.47 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:41] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 22.0 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:41] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 254.79 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:41] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 33.9000 VIBRACION_ALTA (33.90 > 8.0)

[2026-04-04 18:22:41] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 33.90 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:41] IP=172.18.0.7 PUERTO=40550 | RX=anomalia detectada | TX=ALERT py-vib-01 vibration 12.1700 VIBRACION_ALTA (12.17 > 8.0)

[2026-04-04 18:22:41] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 12.17 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:41] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 24.41 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:46] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 24.18 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:46] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 105.38 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:46] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 27.7000 VIBRACION_ALTA (27.70 > 8.0)

[2026-04-04 18:22:46] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 27.70 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:46] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 2.82 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:46] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 27.98 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:51] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 18.03 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:51] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 210.33 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:51] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 3.44 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:51] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 34.9000 VIBRACION_ALTA (34.90 > 8.0)

[2026-04-04 18:22:51] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 34.90 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:51] IP=172.18.0.8 PUERTO=33636 | RX=anomalia detectada | TX=ALERT py-temp-01 temperature 46.7600 TEMPERATURA_ALTA (46.8 > 40.0)

[2026-04-04 18:22:51] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 46.76 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:56] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 22.54 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:56] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 1.03 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:56] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 31.3000 VIBRACION_ALTA (31.30 > 8.0)

[2026-04-04 18:22:56] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 31.30 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:56] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 104.06 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:56] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 23.79 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:52] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 34.75 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:52] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 1.62 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:52] IP=172.18.0.4 PUERTO=50808 | RX=anomalia detectada | TX=ALERT py-energy-01 energy 552.3800 CONSUMO_ALTO (552.4 > 500.0)

[2026-04-04 18:22:52] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 552.38 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:52] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 34.5000 VIBRACION_ALTA (34.50 > 8.0)

[2026-04-04 18:22:52] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 34.50 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:52] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 27.01 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:56] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 25.51 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:56] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 1.55 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:56] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 30.2000 VIBRACION_ALTA (30.20 > 8.0)

[2026-04-04 18:22:56] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 30.20 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:56] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 262.05 | TX=OK DATA_RECEIVED

[2026-04-04 18:22:56] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 15.49 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:01] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 29.4 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:01] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 4.71 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:01] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 33.0000 VIBRACION_ALTA (33.00 > 8.0)

[2026-04-04 18:23:01] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 33.00 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:01] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 385.12 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:01] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 23.14 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:05] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 25.79 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:05] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 0.6 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:05] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 20.2000 VIBRACION_ALTA (20.20 > 8.0)

[2026-04-04 18:23:05] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 20.20 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:05] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 22.38 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:05] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 293.55 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:17] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 19.28 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:17] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 0.67 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:17] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 27.9000 VIBRACION_ALTA (27.90 > 8.0)

[2026-04-04 18:23:17] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 27.90 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:17] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 17.18 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:17] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 234.71 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:15] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 34.25 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:15] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 50.5000 VIBRACION_ALTA (50.50 > 8.0)

[2026-04-04 18:23:15] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 50.50 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:15] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 0.94 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:15] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 29.74 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:15] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 366.76 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:19] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 22.2 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:19] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 29.5000 VIBRACION_ALTA (29.50 > 8.0)

[2026-04-04 18:23:19] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 29.50 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:19] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 235.23 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:19] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 27.29 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:19] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 3.7 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:24] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 33.13 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:24] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 27.3000 VIBRACION_ALTA (27.30 > 8.0)

[2026-04-04 18:23:24] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 27.30 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:24] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 202.45 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:24] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 17.38 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:24] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 4.72 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:28] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 25.65 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:28] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 26.5000 VIBRACION_ALTA (26.50 > 8.0)

[2026-04-04 18:23:28] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 26.50 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:28] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 118.47 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:28] IP=172.18.0.8 PUERTO=33636 | RX=anomalia detectada | TX=ALERT py-temp-01 temperature 47.0400 TEMPERATURA_ALTA (47.0 > 40.0)

[2026-04-04 18:23:28] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 47.04 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:28] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 3.31 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:33] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 22.91 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:33] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 24.1000 VIBRACION_ALTA (24.10 > 8.0)

[2026-04-04 18:23:33] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 24.10 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:33] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 349.67 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:33] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 34.77 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:33] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 4.89 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:37] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 30.8000 VIBRACION_ALTA (30.80 > 8.0)

[2026-04-04 18:23:37] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 30.80 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:37] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 25.39 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:37] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 384.64 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:37] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 16.16 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:37] IP=172.18.0.7 PUERTO=40550 | RX=anomalia detectada | TX=ALERT py-vib-01 vibration 11.7000 VIBRACION_ALTA (11.70 > 8.0)

[2026-04-04 18:23:37] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 11.7 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:42] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 26.3000 VIBRACION_ALTA (26.30 > 8.0)

[2026-04-04 18:23:42] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 26.30 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:42] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 30.44 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:42] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 278.29 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:42] IP=172.18.0.8 PUERTO=33636 | RX=anomalia detectada | TX=ALERT py-temp-01 temperature 48.0300 TEMPERATURA_ALTA (48.0 > 40.0)

[2026-04-04 18:23:42] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 48.03 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:42] IP=172.18.0.7 PUERTO=40550 | RX=anomalia detectada | TX=ALERT py-vib-01 vibration 12.2500 VIBRACION_ALTA (12.25 > 8.0)

[2026-04-04 18:23:42] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 12.25 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:46] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 16.81 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:46] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 31.9000 VIBRACION_ALTA (31.90 > 8.0)

[2026-04-04 18:23:46] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 341.3 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:46] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 31.90 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:46] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 20.97 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:46] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 3.25 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:51] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 27.59 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:51] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 30.0000 VIBRACION_ALTA (30.00 > 8.0)

[2026-04-04 18:23:51] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 30.00 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:51] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 160.66 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:51] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 25.85 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:51] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 3.64 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:55] IP=172.18.0.9 PUERTO=51254 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 27.1000 VIBRACION_ALTA (27.10 > 8.0)

[2026-04-04 18:23:55] IP=172.18.0.9 PUERTO=51254 | RX=DATA c-sensor-001 vibration 27.10 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:55] IP=172.18.0.5 PUERTO=36942 | RX=DATA py-temp-02 temperature 19.87 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:55] IP=172.18.0.4 PUERTO=50808 | RX=DATA py-energy-01 energy 198.87 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:55] IP=172.18.0.8 PUERTO=33636 | RX=anomalia detectada | TX=ALERT py-temp-01 temperature 47.0400 TEMPERATURA_ALTA (47.0 > 40.0)

[2026-04-04 18:23:55] IP=172.18.0.8 PUERTO=33636 | RX=DATA py-temp-01 temperature 47.04 | TX=OK DATA_RECEIVED

[2026-04-04 18:23:55] IP=172.18.0.7 PUERTO=40550 | RX=DATA py-vib-01 vibration 4.65 | TX=OK DATA_RECEIVED

